MSS                                          , Maximum, 96, 160, 224, 288, 352, 416, 480, 544, 608, 672, 736, 800, 864, 928, 992, 1056, 1120, 1184, 1248, 1312, 1376, 1440,
1 iperf TCP. Same VM using Pod IP            ,26983.000000,25138,23778,24622,23866,23978,24052,24133,23620,23686,24419,23766,23755,24706,26983,23918,24569,23441,23680,24028,24556,23758,24272,
2 iperf TCP. Same VM using Virtual IP        ,25206.000000,21573,21377,21705,21691,21823,21496,21837,23423,24668,21695,24235,21885,21625,24522,24401,25206,22557,23015,21502,24974,21923,24152,
3 iperf TCP. Remote VM using Pod IP          ,1543.000000,105,182,258,337,417,523,568,655,726,795,878,943,1037,1120,1156,1233,1313,1431,1441,1526,1539,1543,
4 iperf TCP. Remote VM using Virtual IP      ,1371.000000,0,161,234,298,365,435,502,563,637,704,758,834,892,962,1055,1102,1174,1235,1265,1344,1367,1371,
5 iperf TCP. Hairpin Pod to own Virtual IP   ,23836.000000,21344,21896,21394,21465,22774,23836,21479,22548,21757,22602,22366,21619,22543,22514,22598,23296,21561,23731,22061,22138,21783,22366,
6 iperf UDP. Same VM using Pod IP            ,8185.000000,8185,
7 iperf UDP. Same VM using Virtual IP        ,8273.000000,8273,
8 iperf UDP. Remote VM using Pod IP          ,2175.000000,2175,
9 iperf UDP. Remote VM using Virtual IP      ,8336.000000,8336,
10 netperf. Same VM using Pod IP             ,11438.050000,11438.05,
11 netperf. Same VM using Virtual IP         ,0.000000,0,
12 netperf. Remote VM using Pod IP           ,1536.870000,1536.87,
13 netperf. Remote VM using Virtual IP       ,0.000000,0,
