MSS                                          , Maximum, 96, 160, 224, 288, 352, 416, 480, 544, 608, 672, 736, 800, 864, 928, 992, 1056, 1120, 1184, 1248, 1312, 1376, 1440,
1 iperf TCP. Same VM using Pod IP            ,22272.000000,21309,20751,22048,21748,21518,20992,21725,21047,21657,21222,21174,22272,19540,20510,21427,20325,21549,20080,20051,18008,21144,19886,
2 iperf TCP. Same VM using Virtual IP        ,19887.000000,19206,17978,18007,19001,19767,19239,19342,19880,18881,18425,17705,19407,18162,18311,18826,18656,19887,18724,18489,19225,19296,18955,
3 iperf TCP. Remote VM using Pod IP          ,1777.000000,128,218,303,412,471,572,668,761,852,957,1069,1114,1211,1294,1378,1459,1510,1579,1664,1687,1756,1777,
4 iperf TCP. Remote VM using Virtual IP      ,1766.000000,125,215,303,400,496,575,670,764,850,965,1031,1135,1218,1293,1336,1444,1496,1557,1635,1686,1725,1766,
5 iperf TCP. Hairpin Pod to own Virtual IP   ,19263.000000,18918,19212,18284,18944,18908,18441,19263,18942,18638,19238,18805,18532,18513,18387,18883,18862,17490,16772,17069,18158,19166,18811,
6 iperf UDP. Same VM using Pod IP            ,11309.000000,11309,
7 iperf UDP. Same VM using Virtual IP        ,8796.000000,8796,
8 iperf UDP. Remote VM using Pod IP          ,2495.000000,2495,
9 iperf UDP. Remote VM using Virtual IP      ,2133.000000,2133,
10 netperf. Same VM using Pod IP             ,18093.460000,18093.46,
11 netperf. Same VM using Virtual IP         ,0.000000,0,
12 netperf. Remote VM using Pod IP           ,1806.770000,1806.77,
13 netperf. Remote VM using Virtual IP       ,0.000000,0,
